,STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
2040,AZ,Phoenix,2014-5-1,13,Missing/Undefined,122.0,A,33.4759,-112.0693,16.58333333
2041,AZ,Phoenix,2014-5-1,13,Missing/Undefined,122.0,A,33.3988,-112.0735,16.58333333
2042,AZ,Phoenix,2014-5-1,13,Missing/Undefined,122.0,A,33.3692,-111.9588,16.58333333
2043,AZ,Phoenix,2014-5-1,13,Missing/Undefined,122.0,A,33.5539,-112.1188,16.58333333
2044,AZ,Phoenix,2014-5-2,13,Missing/Undefined,123.0,A,33.4051,-112.0439,17.79166667
2045,AZ,Phoenix,2014-5-2,13,Missing/Undefined,123.0,A,33.5419,-112.0447,17.79166667
2046,AZ,Phoenix,2014-5-2,13,Missing/Undefined,123.0,A,33.531,-111.9598,17.79166667
2047,AZ,Phoenix,2014-5-2,13,Missing/Undefined,123.0,A,33.3125,-111.9797,17.79166667
2048,AZ,Phoenix,2014-5-3,13,Missing/Undefined,124.0,A,33.3445,-111.9044,22.25
2049,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.389,-112.1247,16.45454545
2050,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.4752,-112.15,16.45454545
2051,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.6957,-112.2177,16.45454545
2052,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.3252,-111.84200000000001,16.45454545
2053,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.4024,-112.0205,16.45454545
2054,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.4389,-112.0764,16.45454545
2055,AZ,Phoenix,2014-5-4,13,Missing/Undefined,125.0,A,33.3997,-112.0177,16.45454545
2056,AZ,Phoenix,2014-5-5,13,Missing/Undefined,126.0,A,33.4445,-112.1661,16.16666667
2057,AZ,Phoenix,2014-5-5,13,Missing/Undefined,126.0,A,33.6192,-112.1586,16.16666667
2058,AZ,Phoenix,2014-5-7,13,Missing/Undefined,128.0,A,33.4552,-112.137,30.66666667
2059,AZ,Phoenix,2014-5-7,13,Missing/Undefined,128.0,A,33.5903,-112.1296,30.66666667
2060,AZ,Phoenix,2014-5-7,13,Missing/Undefined,128.0,A,33.5177,-112.1099,30.66666667
2061,AZ,Phoenix,2014-5-7,13,Missing/Undefined,128.0,A,33.7187,-112.0961,30.66666667
2062,AZ,Phoenix,2014-5-8,13,Missing/Undefined,129.0,A,33.2904,-112.48700000000001,32.66666667
2063,AZ,Phoenix,2014-5-8,13,Missing/Undefined,129.0,A,33.4082,-112.0539,32.66666667
2064,AZ,Phoenix,2014-5-9,13,Missing/Undefined,130.0,A,33.3842,-111.9569,30.66666667
2065,AZ,Phoenix,2014-5-9,13,Missing/Undefined,130.0,A,33.4674,-112.0211,30.66666667
2066,AZ,Phoenix,2014-5-10,13,Missing/Undefined,131.0,A,33.467,-112.1725,29.875
2067,AZ,Phoenix,2014-5-10,13,Missing/Undefined,131.0,A,33.4223,-112.1164,29.875
2068,AZ,Phoenix,2014-5-10,13,Missing/Undefined,131.0,A,33.2959,-111.898,29.875
2069,AZ,Phoenix,2014-5-10,13,Missing/Undefined,131.0,A,33.5962,-112.20200000000001,29.875
2070,AZ,Phoenix,2014-5-10,13,Missing/Undefined,131.0,A,33.6108,-112.1245,29.875
2071,AZ,Phoenix,2014-5-11,13,Missing/Undefined,132.0,A,33.4078,-111.9852,22.83333333
2072,AZ,Phoenix,2014-5-11,13,Missing/Undefined,132.0,A,33.6159,-112.3205,22.83333333
2073,AZ,Phoenix,2014-5-11,13,Missing/Undefined,132.0,A,33.4836,-112.0122,22.83333333
2074,AZ,Phoenix,2014-5-11,13,Missing/Undefined,132.0,A,33.4034,-112.0405,22.83333333
2075,AZ,Phoenix,2014-5-12,13,Missing/Undefined,133.0,A,33.599000000000004,-112.0298,20.41666667
2076,AZ,Phoenix,2014-5-12,13,Missing/Undefined,133.0,A,33.4699,-111.9874,20.41666667
2077,AZ,Phoenix,2014-5-12,13,Missing/Undefined,133.0,A,33.6814,-112.007,20.41666667
2078,AZ,Phoenix,2014-5-12,13,Missing/Undefined,133.0,A,33.3671,-112.069,20.41666667
2079,AZ,Phoenix,2014-5-12,13,Missing/Undefined,133.0,A,33.3978,-112.296,20.41666667
2080,AZ,Phoenix,2014-5-13,13,Missing/Undefined,134.0,A,33.5285,-112.1397,18.08333333
2081,AZ,Phoenix,2014-5-13,13,Missing/Undefined,134.0,A,33.2367,-111.771,18.08333333
2082,AZ,Phoenix,2014-5-13,13,Missing/Undefined,134.0,A,33.4849,-112.0431,18.08333333
2083,AZ,Phoenix,2014-5-13,13,Missing/Undefined,134.0,A,33.5895,-112.3649,18.08333333
2084,AZ,Phoenix,2014-5-13,13,Missing/Undefined,134.0,A,33.7694,-112.249,18.08333333
2085,AZ,Phoenix,2014-5-14,13,Missing/Undefined,135.0,A,33.6471,-112.0891,16.04166667
2086,AZ,Phoenix,2014-5-14,13,Missing/Undefined,135.0,A,33.6393,-112.1917,16.04166667
2087,AZ,Phoenix,2014-5-14,13,Missing/Undefined,135.0,A,33.496,-112.0182,16.04166667
2088,AZ,Phoenix,2014-5-14,13,Missing/Undefined,135.0,A,33.4881,-112.0333,16.04166667
2089,AZ,Phoenix,2014-5-14,13,Missing/Undefined,135.0,A,33.5313,-112.1856,16.04166667
2090,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.5809,-112.2364,20.5
2091,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.5881,-112.24700000000001,20.5
2092,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.6606,-112.5816,20.5
2093,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.6607,-112.5643,20.5
2094,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.3978,-112.29700000000001,20.5
2095,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.4875,-112.0415,20.5
2096,AZ,Phoenix,2014-5-15,13,Missing/Undefined,136.0,A,33.4874,-112.0418,20.5
2097,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.5658,-112.2705,21.73913043
2098,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.3886,-112.0898,21.73913043
2099,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.3704,-112.59899999999999,21.73913043
2100,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.6335,-112.0862,21.73913043
2101,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.42,-112.625,21.73913043
2102,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.8465,-112.134,21.73913043
2103,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.4922,-111.9761,21.73913043
2104,AZ,Phoenix,2014-5-16,13,Missing/Undefined,137.0,A,33.4466,-112.1253,21.73913043
2105,AZ,Phoenix,2014-5-17,13,Missing/Undefined,138.0,A,33.4617,-112.0557,18.63636364
2106,AZ,Phoenix,2014-5-17,13,Missing/Undefined,138.0,A,33.391999999999996,-112.7805,18.63636364
2107,AZ,Phoenix,2014-5-18,13,Missing/Undefined,139.0,A,33.5055,-112.1139,16.91666667
2108,AZ,Phoenix,2014-5-18,13,Missing/Undefined,139.0,A,33.4064,-112.6249,16.91666667
2109,AZ,Phoenix,2014-5-19,13,Missing/Undefined,140.0,A,33.5385,-112.1336,17.91304348
2110,AZ,Phoenix,2014-5-19,13,Missing/Undefined,140.0,A,33.6175,-112.1851,17.91304348
2111,AZ,Phoenix,2014-5-19,13,Missing/Undefined,140.0,A,33.335,-111.88,17.91304348
2112,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.2776,-111.772,20.66666667
2113,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.6397,-112.0134,20.66666667
2114,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.4342,-112.59,20.66666667
2115,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.4003,-112.0131,20.66666667
2116,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.3133,-111.846,20.66666667
2117,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.3782,-111.9346,20.66666667
2118,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.5345,-112.1569,20.66666667
2119,AZ,Phoenix,2014-5-20,13,Missing/Undefined,141.0,A,33.5345,-112.1568,20.66666667
2120,AZ,Phoenix,2014-5-20,13,Missing/Undefined,142.0,A,33.3812,-112.0726,20.66666667
2121,AZ,Phoenix,2014-5-21,13,Missing/Undefined,142.0,A,33.5675,-112.1162,17.25
2122,AZ,Phoenix,2014-5-21,13,Missing/Undefined,142.0,A,33.4501,-112.1763,17.25
2123,AZ,Phoenix,2014-5-21,13,Missing/Undefined,142.0,A,33.3849,-112.0812,17.25
2124,AZ,Phoenix,2014-5-21,13,Missing/Undefined,142.0,A,33.6531,-112.235,17.25
2125,AZ,Phoenix,2014-5-22,13,Missing/Undefined,143.0,A,33.6435,-112.0029,13.91666667
2126,AZ,Phoenix,2014-5-22,13,Missing/Undefined,143.0,A,33.6092,-112.3584,13.91666667
2127,AZ,Phoenix,2014-5-23,13,Missing/Undefined,144.0,A,33.5665,-112.0818,15.5
2128,AZ,Phoenix,2014-5-23,13,Missing/Undefined,144.0,A,33.4021,-112.0183,15.5
2129,AZ,Phoenix,2014-5-23,13,Missing/Undefined,144.0,A,33.499,-112.1026,15.5
2130,AZ,Phoenix,2014-5-23,13,Missing/Undefined,144.0,A,33.4005,-112.0206,15.5
2131,AZ,Phoenix,2014-5-24,13,Missing/Undefined,145.0,A,33.5606,-113.2948,26.45833333
2132,AZ,Phoenix,2014-5-24,13,Missing/Undefined,145.0,A,33.5431,-112.0554,26.45833333
2133,AZ,Phoenix,2014-5-24,13,Missing/Undefined,145.0,A,33.6281,-112.4137,26.45833333
2134,AZ,Phoenix,2014-5-24,13,Missing/Undefined,145.0,A,33.6734,-112.0793,26.45833333
2135,AZ,Phoenix,2014-5-25,13,Missing/Undefined,146.0,A,33.5426,-112.1162,22.91666667
2136,AZ,Phoenix,2014-5-25,13,Missing/Undefined,146.0,A,33.4786,-112.306,22.91666667
2137,AZ,Phoenix,2014-5-25,13,Missing/Undefined,146.0,A,33.6456,-112.1102,22.91666667
2138,AZ,Phoenix,2014-5-25,13,Missing/Undefined,146.0,A,33.4033,-112.0205,22.91666667
2139,AZ,Phoenix,2014-5-25,13,Missing/Undefined,147.0,A,33.4006,-112.0177,22.91666667
2140,AZ,Phoenix,2014-5-26,13,Missing/Undefined,147.0,A,33.3839,-112.1699,19.29166667
2141,AZ,Phoenix,2014-5-26,13,Missing/Undefined,147.0,A,33.4227,-112.2399,19.29166667
2142,AZ,Phoenix,2014-5-27,13,Missing/Undefined,148.0,A,33.4795,-112.469,16.86363636
2143,AZ,Phoenix,2014-5-27,13,Missing/Undefined,148.0,A,33.4571,-112.3975,16.86363636
2144,AZ,Phoenix,2014-5-27,13,Missing/Undefined,148.0,A,33.4822,-112.31,16.86363636
2145,AZ,Phoenix,2014-5-27,13,Missing/Undefined,148.0,A,33.3628,-112.1919,16.86363636
2146,AZ,Phoenix,2014-5-27,13,Missing/Undefined,148.0,A,33.525,-112.1297,16.86363636
2147,AZ,Phoenix,2014-5-28,13,Missing/Undefined,149.0,A,33.5349,-112.113,14.38095238
2148,AZ,Phoenix,2014-5-28,13,Missing/Undefined,149.0,A,33.5167,-112.1292,14.38095238
2149,AZ,Phoenix,2014-5-28,13,Missing/Undefined,149.0,A,32.9119,-112.9588,14.38095238
2150,AZ,Phoenix,2014-5-29,13,Missing/Undefined,150.0,A,33.3999,-112.0198,14.31818182
2151,AZ,Phoenix,2014-5-29,13,Missing/Undefined,150.0,A,33.7262,-112.2452,14.31818182
2152,AZ,Phoenix,2014-5-29,13,Missing/Undefined,150.0,A,33.5169,-112.1348,14.31818182
2153,AZ,Phoenix,2014-5-30,13,Missing/Undefined,151.0,A,33.4389,-112.34,21.08333333
2154,AZ,Phoenix,2014-5-30,13,Missing/Undefined,151.0,A,33.8679,-112.139,21.08333333
2155,AZ,Phoenix,2014-5-30,13,Missing/Undefined,151.0,A,33.5898,-112.2541,21.08333333
2156,AZ,Phoenix,2014-5-30,13,Missing/Undefined,151.0,A,33.5147,-112.0774,21.08333333
2157,AZ,Phoenix,2014-5-30,13,Missing/Undefined,151.0,A,33.3781,-111.9666,21.08333333
2158,AZ,Phoenix,2014-5-31,13,Missing/Undefined,152.0,A,33.5362,-112.0631,17.23809524
2159,AZ,Phoenix,2014-5-31,13,Missing/Undefined,152.0,A,33.5056,-112.1351,17.23809524
2160,AZ,Phoenix,2014-5-31,13,Missing/Undefined,152.0,A,33.4376,-112.0689,17.23809524
2161,AZ,Phoenix,2014-6-1,13,Missing/Undefined,153.0,A,33.3229,-112.491,17.68181818
2162,AZ,Phoenix,2014-6-1,13,Missing/Undefined,153.0,A,33.5873,-112.0938,17.68181818
2163,AZ,Phoenix,2014-6-1,13,Missing/Undefined,153.0,A,33.4984,-112.1045,17.68181818
2164,AZ,Phoenix,2014-6-1,13,Missing/Undefined,153.0,A,33.4947,-112.0643,17.68181818
2165,AZ,Phoenix,2014-6-1,13,Missing/Undefined,153.0,A,33.3924,-112.1735,17.68181818
2166,AZ,Phoenix,2014-6-1,13,Missing/Undefined,153.0,A,33.5646,-112.1501,17.68181818
2167,AZ,Phoenix,2014-6-2,13,Missing/Undefined,154.0,A,33.4604,-112.0274,19.91666667
2168,AZ,Phoenix,2014-6-2,13,Missing/Undefined,154.0,A,33.4514,-112.0886,19.91666667
2169,AZ,Phoenix,2014-6-2,13,Missing/Undefined,154.0,A,33.4949,-112.1164,19.91666667
2170,AZ,Phoenix,2014-6-2,13,Missing/Undefined,154.0,A,33.6384,-112.0267,19.91666667
2171,AZ,Phoenix,2014-6-2,13,Missing/Undefined,154.0,A,33.4446,-112.1327,19.91666667
2172,AZ,Phoenix,2014-6-2,13,Missing/Undefined,154.0,A,33.6081,-112.0189,19.91666667
2173,AZ,Phoenix,2014-6-3,13,Missing/Undefined,155.0,A,33.3199,-111.9954,18.58333333
2174,AZ,Phoenix,2014-6-3,13,Missing/Undefined,155.0,A,33.3956,-112.037,18.58333333
2175,AZ,Phoenix,2014-6-3,13,Missing/Undefined,155.0,A,33.5859,-112.1316,18.58333333
2176,AZ,Phoenix,2014-6-3,13,Missing/Undefined,155.0,A,33.366,-112.0691,18.58333333
2177,AZ,Phoenix,2014-6-3,13,Missing/Undefined,155.0,A,33.5751,-112.0879,18.58333333
2178,AZ,Phoenix,2014-6-4,13,Missing/Undefined,156.0,A,33.5849,-112.1004,17.20833333
2179,AZ,Phoenix,2014-6-4,13,Missing/Undefined,156.0,A,33.4952,-112.1026,17.20833333
2180,AZ,Phoenix,2014-6-4,13,Missing/Undefined,156.0,A,33.5204,-112.1839,17.20833333
2181,AZ,Phoenix,2014-6-4,13,Missing/Undefined,156.0,A,33.3106,-112.052,17.20833333
2182,AZ,Phoenix,2014-6-4,13,Missing/Undefined,156.0,A,33.3693,-111.9068,17.20833333
2183,AZ,Phoenix,2014-6-4,13,Missing/Undefined,156.0,A,33.509,-112.1434,17.20833333
2184,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.6403,-112.0562,15.65217391
2185,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.4605,-112.50399999999999,15.65217391
2186,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.4249,-111.9574,15.65217391
2187,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.368,-112.64200000000001,15.65217391
2188,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.3758,-111.8965,15.65217391
2189,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.4503,-112.2631,15.65217391
2190,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.7084,-112.1904,15.65217391
2191,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.5973,-111.9752,15.65217391
2192,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.5111,-112.1444,15.65217391
2193,AZ,Phoenix,2014-6-5,13,Missing/Undefined,157.0,A,33.725,-112.2198,15.65217391
2194,AZ,Phoenix,2014-6-6,13,Missing/Undefined,158.0,A,33.5964,-112.1195,15.91666667
2195,AZ,Phoenix,2014-6-6,13,Missing/Undefined,158.0,A,33.5142,-112.1426,15.91666667
2196,AZ,Phoenix,2014-6-6,13,Missing/Undefined,158.0,A,33.4991,-112.126,15.91666667
2197,AZ,Phoenix,2014-6-7,13,Missing/Undefined,159.0,A,33.5963,-112.1506,16.125
2198,AZ,Phoenix,2014-6-7,13,Missing/Undefined,159.0,A,33.4657,-112.0209,16.125
2199,AZ,Phoenix,2014-6-7,13,Missing/Undefined,159.0,A,33.4208,-112.339,16.125
2200,AZ,Phoenix,2014-6-7,13,Missing/Undefined,159.0,A,33.5699,-112.0525,16.125
2201,AZ,Phoenix,2014-6-7,13,Missing/Undefined,159.0,A,33.4814,-112.0159,16.125
2202,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.425,-112.0618,16.875
2203,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.3927,-112.0467,16.875
2204,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.2274,-112.641,16.875
2205,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.607,-111.9335,16.875
2206,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.4529,-112.1263,16.875
2207,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.6166,-112.1294,16.875
2208,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.4222,-112.1338,16.875
2209,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.8425,-112.09100000000001,16.875
2210,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.4278,-112.4008,16.875
2211,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.4165,-112.1459,16.875
2212,AZ,Phoenix,2014-6-8,13,Missing/Undefined,160.0,A,33.4913,-112.0394,16.875
2213,AZ,Phoenix,2014-6-9,13,Missing/Undefined,161.0,A,33.5283,-112.1422,17.95833333
2214,AZ,Phoenix,2014-6-9,13,Missing/Undefined,161.0,A,33.4949,-112.1271,17.95833333
2215,AZ,Phoenix,2014-6-9,13,Missing/Undefined,161.0,A,33.4992,-112.0533,17.95833333
2216,AZ,Phoenix,2014-6-9,13,Missing/Undefined,161.0,A,33.3489,-111.854,17.95833333
2217,AZ,Phoenix,2014-6-10,13,Missing/Undefined,162.0,A,33.6297,-111.9556,19.0
2218,AZ,Phoenix,2014-6-10,13,Missing/Undefined,162.0,A,33.421,-113.2131,19.0
2219,AZ,Phoenix,2014-6-10,13,Missing/Undefined,162.0,A,33.4804,-112.1164,19.0
2220,AZ,Phoenix,2014-6-10,13,Missing/Undefined,162.0,A,33.7261,-112.16799999999999,19.0
2221,AZ,Phoenix,2014-6-11,13,Missing/Undefined,163.0,A,33.5088,-112.2543,18.75
2222,AZ,Phoenix,2014-6-11,13,Missing/Undefined,163.0,A,33.3094,-111.855,18.75
2223,AZ,Phoenix,2014-6-11,13,Missing/Undefined,163.0,A,33.5098,-112.1424,18.75
2224,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.4747,-112.0524,18.5
2225,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.1597,-112.6488,18.5
2226,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.4185,-111.9152,18.5
2227,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.4429,-112.084,18.5
2228,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.5019,-112.0512,18.5
2229,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.4192,-112.0816,18.5
2230,AZ,Phoenix,2014-6-12,13,Missing/Undefined,164.0,A,33.4197,-112.0816,18.5
2231,AZ,Phoenix,2014-6-13,13,Missing/Undefined,165.0,A,33.616,-111.9238,27.95833333
2232,AZ,Phoenix,2014-6-13,13,Missing/Undefined,165.0,A,33.4643,-112.351,27.95833333
2233,AZ,Phoenix,2014-6-13,13,Missing/Undefined,165.0,A,33.6108,-112.1142,27.95833333
2234,AZ,Phoenix,2014-6-14,13,Missing/Undefined,166.0,A,33.5116,-112.1446,16.29166667
2235,AZ,Phoenix,2014-6-15,13,Missing/Undefined,167.0,A,33.3874,-112.1037,15.20833333
2236,AZ,Phoenix,2014-6-15,13,Missing/Undefined,167.0,A,33.7005,-112.1081,15.20833333
2237,AZ,Phoenix,2014-6-15,13,Missing/Undefined,167.0,A,33.6503,-112.1158,15.20833333
2238,AZ,Phoenix,2014-6-15,13,Missing/Undefined,167.0,A,33.3714,-112.57700000000001,15.20833333
2239,AZ,Phoenix,2014-6-15,13,Missing/Undefined,167.0,A,33.5763,-111.8541,15.20833333
2240,AZ,Phoenix,2014-6-15,13,Missing/Undefined,167.0,A,33.3198,-111.9798,15.20833333
2241,AZ,Phoenix,2014-6-16,13,Missing/Undefined,168.0,A,33.4889,-112.2366,21.58333333
2242,AZ,Phoenix,2014-6-16,13,Missing/Undefined,168.0,A,33.2312,-111.79700000000001,21.58333333
2243,AZ,Phoenix,2014-6-16,13,Missing/Undefined,168.0,A,33.5238,-112.2024,21.58333333
2244,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.3484,-112.50399999999999,19.75
2245,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.4379,-112.1317,19.75
2246,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.3727,-111.9659,19.75
2247,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.4875,-111.9863,19.75
2248,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.3725,-111.9661,19.75
2249,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.4391,-112.677,19.75
2250,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.4458,-112.705,19.75
2251,AZ,Phoenix,2014-6-17,13,Missing/Undefined,169.0,A,33.3947,-112.0416,19.75
2252,AZ,Phoenix,2014-6-18,13,Missing/Undefined,170.0,A,33.5749,-112.0862,21.875
2253,AZ,Phoenix,2014-6-18,13,Missing/Undefined,170.0,A,33.5651,-112.1455,21.875
2254,AZ,Phoenix,2014-6-18,13,Missing/Undefined,170.0,A,33.5796,-112.0901,21.875
2255,AZ,Phoenix,2014-6-18,13,Missing/Undefined,170.0,A,33.4376,-112.1309,21.875
2256,AZ,Phoenix,2014-6-18,13,Missing/Undefined,170.0,A,33.4802,-112.0644,21.875
2257,AZ,Phoenix,2014-6-18,13,Missing/Undefined,170.0,A,33.4657,-112.0688,21.875
2258,AZ,Phoenix,2014-6-19,13,Missing/Undefined,171.0,A,33.4012,-112.0335,18.5
2259,AZ,Phoenix,2014-6-19,13,Missing/Undefined,171.0,A,33.5807,-112.4262,18.5
2260,AZ,Phoenix,2014-6-19,13,Missing/Undefined,171.0,A,33.6054,-112.1069,18.5
2261,AZ,Phoenix,2014-6-19,13,Missing/Undefined,171.0,A,33.2304,-111.791,18.5
2262,AZ,Phoenix,2014-6-19,13,Missing/Undefined,171.0,A,33.4932,-112.34,18.5
2263,AZ,Phoenix,2014-6-20,13,Missing/Undefined,172.0,A,33.8037,-112.2398,24.0
2264,AZ,Phoenix,2014-6-20,13,Missing/Undefined,172.0,A,33.5531,-112.1509,24.0
2265,AZ,Phoenix,2014-6-20,13,Missing/Undefined,172.0,A,33.4485,-112.34899999999999,24.0
2266,AZ,Phoenix,2014-6-21,13,Missing/Undefined,173.0,A,33.5091,-112.2107,19.0
2267,AZ,Phoenix,2014-6-21,13,Missing/Undefined,173.0,A,33.5668,-112.148,19.0
2268,AZ,Phoenix,2014-6-21,13,Missing/Undefined,173.0,A,33.4503,-112.0271,19.0
2269,AZ,Phoenix,2014-6-21,13,Missing/Undefined,174.0,A,33.5517,-112.2543,19.0
2270,AZ,Phoenix,2014-6-22,13,Missing/Undefined,174.0,A,33.4015,-112.0177,19.25
2271,AZ,Phoenix,2014-6-22,13,Missing/Undefined,174.0,A,33.4764,-111.8937,19.25
2272,AZ,Phoenix,2014-6-23,13,Missing/Undefined,175.0,A,33.3884,-112.1106,17.54166667
2273,AZ,Phoenix,2014-6-23,13,Missing/Undefined,175.0,A,33.4367,-111.9222,17.54166667
2274,AZ,Phoenix,2014-6-23,13,Missing/Undefined,175.0,A,33.5057,-112.0035,17.54166667
2275,AZ,Phoenix,2014-6-23,13,Missing/Undefined,175.0,A,33.3826,-112.1676,17.54166667
2276,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.4142,-111.9371,19.20833333
2277,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.3494,-111.846,19.20833333
2278,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.6817,-112.2196,19.20833333
2279,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.403,-111.9069,19.20833333
2280,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.4515,-112.0142,19.20833333
2281,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.6834,-112.1085,19.20833333
2282,AZ,Phoenix,2014-6-24,13,Missing/Undefined,176.0,A,33.4351,-112.0931,19.20833333
2283,AZ,Phoenix,2014-6-25,13,Missing/Undefined,177.0,A,33.571999999999996,-111.9042,17.625
2284,AZ,Phoenix,2014-6-25,13,Missing/Undefined,177.0,A,33.3722,-112.586,17.625
2285,AZ,Phoenix,2014-6-25,13,Missing/Undefined,177.0,A,33.4712,-112.0513,17.625
2286,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.4471,-112.0295,20.20833333
2287,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.5737,-112.1456,20.20833333
2288,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.412,-111.8938,20.20833333
2289,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.6052,-112.1984,20.20833333
2290,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.3484,-112.715,20.20833333
2291,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.2178,-112.4259,20.20833333
2292,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.4395,-112.0928,20.20833333
2293,AZ,Phoenix,2014-6-26,13,Missing/Undefined,178.0,A,33.4308,-112.2219,20.20833333
2294,AZ,Phoenix,2014-6-27,13,Missing/Undefined,179.0,A,33.4838,-112.1367,20.58333333
2295,AZ,Phoenix,2014-6-27,13,Missing/Undefined,179.0,A,33.9139,-112.14399999999999,20.58333333
2296,AZ,Phoenix,2014-6-27,13,Missing/Undefined,179.0,A,33.5368,-112.3575,20.58333333
2297,AZ,Phoenix,2014-6-28,13,Missing/Undefined,180.0,A,33.5724,-112.0535,24.375
2298,AZ,Phoenix,2014-6-28,13,Missing/Undefined,180.0,A,33.4297,-111.9426,24.375
2299,AZ,Phoenix,2014-6-29,13,Missing/Undefined,181.0,A,33.6715,-112.0779,26.58333333
