STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
AZ,Phoenix,2014-5-23,13,Missing/Undefined,144,A,33.5665,-112.0818,
AZ,Phoenix,2014-5-23,13,Missing/Undefined,144,A,33.4021,-112.0183,
AZ,Phoenix,2014-5-23,13,Missing/Undefined,144,A,33.499,-112.1026,
AZ,Phoenix,2014-5-23,13,Missing/Undefined,144,A,33.4005,-112.0206,
AZ,Phoenix,2014-5-24,13,Missing/Undefined,145,A,33.5606,-113.2948,
AZ,Phoenix,2014-5-24,13,Missing/Undefined,145,A,33.5431,-112.0554,
AZ,Phoenix,2014-5-24,13,Missing/Undefined,145,A,33.6281,-112.4137,
AZ,Phoenix,2014-5-24,13,Missing/Undefined,145,A,33.6734,-112.0793,
AZ,Phoenix,2014-5-25,13,Missing/Undefined,146,A,33.5426,-112.1162,
AZ,Phoenix,2014-5-25,13,Missing/Undefined,146,A,33.4786,-112.306,
AZ,Phoenix,2014-5-25,13,Missing/Undefined,146,A,33.6456,-112.1102,
AZ,Phoenix,2014-5-25,13,Missing/Undefined,146,A,33.4033,-112.0205,
AZ,Phoenix,2014-5-25,13,Missing/Undefined,147,A,33.4006,-112.0177,
AZ,Phoenix,2014-5-26,13,Missing/Undefined,147,A,33.3839,-112.1699,
AZ,Phoenix,2014-5-26,13,Missing/Undefined,147,A,33.4227,-112.2399,
AZ,Phoenix,2014-5-27,13,Missing/Undefined,148,A,33.4795,-112.469,
AZ,Phoenix,2014-5-27,13,Missing/Undefined,148,A,33.4571,-112.3975,
AZ,Phoenix,2014-5-27,13,Missing/Undefined,148,A,33.4822,-112.31,
AZ,Phoenix,2014-5-27,13,Missing/Undefined,148,A,33.3628,-112.1919,
AZ,Phoenix,2014-5-27,13,Missing/Undefined,148,A,33.525,-112.1297,
AZ,Phoenix,2014-5-28,13,Missing/Undefined,149,A,33.5349,-112.113,
AZ,Phoenix,2014-5-28,13,Missing/Undefined,149,A,33.5167,-112.1292,
AZ,Phoenix,2014-5-28,13,Missing/Undefined,149,A,32.9119,-112.9588,
AZ,Phoenix,2014-5-29,13,Missing/Undefined,150,A,33.3999,-112.0198,
AZ,Phoenix,2014-5-29,13,Missing/Undefined,150,A,33.7262,-112.2452,
AZ,Phoenix,2014-5-29,13,Missing/Undefined,150,A,33.5169,-112.1348,
AZ,Phoenix,2014-5-30,13,Missing/Undefined,151,A,33.4389,-112.34,
AZ,Phoenix,2014-5-30,13,Missing/Undefined,151,A,33.8679,-112.139,
AZ,Phoenix,2014-5-30,13,Missing/Undefined,151,A,33.5898,-112.2541,
AZ,Phoenix,2014-5-30,13,Missing/Undefined,151,A,33.5147,-112.0774,
AZ,Phoenix,2014-5-30,13,Missing/Undefined,151,A,33.3781,-111.9666,
AZ,Phoenix,2014-5-31,13,Missing/Undefined,152,A,33.5362,-112.0631,
AZ,Phoenix,2014-5-31,13,Missing/Undefined,152,A,33.5056,-112.1351,
AZ,Phoenix,2014-5-31,13,Missing/Undefined,152,A,33.4376,-112.0689,
AZ,Phoenix,2014-6-1,13,Missing/Undefined,153,A,33.3229,-112.491,
AZ,Phoenix,2014-6-1,13,Missing/Undefined,153,A,33.5873,-112.0938,
AZ,Phoenix,2014-6-1,13,Missing/Undefined,153,A,33.4984,-112.1045,
AZ,Phoenix,2014-6-1,13,Missing/Undefined,153,A,33.4947,-112.0643,
AZ,Phoenix,2014-6-1,13,Missing/Undefined,153,A,33.3924,-112.1735,
AZ,Phoenix,2014-6-1,13,Missing/Undefined,153,A,33.5646,-112.1501,
AZ,Phoenix,2014-6-2,13,Missing/Undefined,154,A,33.4604,-112.0274,
AZ,Phoenix,2014-6-2,13,Missing/Undefined,154,A,33.4514,-112.0886,
AZ,Phoenix,2014-6-2,13,Missing/Undefined,154,A,33.4949,-112.1164,
AZ,Phoenix,2014-6-2,13,Missing/Undefined,154,A,33.6384,-112.0267,
AZ,Phoenix,2014-6-2,13,Missing/Undefined,154,A,33.4446,-112.1327,
AZ,Phoenix,2014-6-2,13,Missing/Undefined,154,A,33.6081,-112.0189,
AZ,Phoenix,2014-6-3,13,Missing/Undefined,155,A,33.3199,-111.9954,
AZ,Phoenix,2014-6-3,13,Missing/Undefined,155,A,33.3956,-112.037,
AZ,Phoenix,2014-6-3,13,Missing/Undefined,155,A,33.5859,-112.1316,
AZ,Phoenix,2014-6-3,13,Missing/Undefined,155,A,33.366,-112.0691,
AZ,Phoenix,2014-6-3,13,Missing/Undefined,155,A,33.5751,-112.0879,
AZ,Phoenix,2014-6-4,13,Missing/Undefined,156,A,33.5849,-112.1004,
AZ,Phoenix,2014-6-4,13,Missing/Undefined,156,A,33.4952,-112.1026,
AZ,Phoenix,2014-6-4,13,Missing/Undefined,156,A,33.5204,-112.1839,
AZ,Phoenix,2014-6-4,13,Missing/Undefined,156,A,33.3106,-112.052,
AZ,Phoenix,2014-6-4,13,Missing/Undefined,156,A,33.3693,-111.9068,
AZ,Phoenix,2014-6-4,13,Missing/Undefined,156,A,33.509,-112.1434,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.6403,-112.0562,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.4605,-112.504,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.4249,-111.9574,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.368,-112.642,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.3758,-111.8965,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.4503,-112.2631,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.7084,-112.1904,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.5973,-111.9752,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.5111,-112.1444,
AZ,Phoenix,2014-6-5,13,Missing/Undefined,157,A,33.725,-112.2198,
AZ,Phoenix,2014-6-6,13,Missing/Undefined,158,A,33.5964,-112.1195,
AZ,Phoenix,2014-6-6,13,Missing/Undefined,158,A,33.5142,-112.1426,
AZ,Phoenix,2014-6-6,13,Missing/Undefined,158,A,33.4991,-112.126,
AZ,Phoenix,2014-6-7,13,Missing/Undefined,159,A,33.5963,-112.1506,
AZ,Phoenix,2014-6-7,13,Missing/Undefined,159,A,33.4657,-112.0209,
AZ,Phoenix,2014-6-7,13,Missing/Undefined,159,A,33.4208,-112.339,
AZ,Phoenix,2014-6-7,13,Missing/Undefined,159,A,33.5699,-112.0525,
AZ,Phoenix,2014-6-7,13,Missing/Undefined,159,A,33.4814,-112.0159,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.425,-112.0618,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.3927,-112.0467,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.2274,-112.641,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.607,-111.9335,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.4529,-112.1263,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.6166,-112.1294,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.4222,-112.1338,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.8425,-112.091,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.4278,-112.4008,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.4165,-112.1459,
AZ,Phoenix,2014-6-8,13,Missing/Undefined,160,A,33.4913,-112.0394,
AZ,Phoenix,2014-6-9,13,Missing/Undefined,161,A,33.5283,-112.1422,
AZ,Phoenix,2014-6-9,13,Missing/Undefined,161,A,33.4949,-112.1271,
AZ,Phoenix,2014-6-9,13,Missing/Undefined,161,A,33.4992,-112.0533,
AZ,Phoenix,2014-6-9,13,Missing/Undefined,161,A,33.3489,-111.854,
AZ,Phoenix,2014-6-10,13,Missing/Undefined,162,A,33.6297,-111.9556,
AZ,Phoenix,2014-6-10,13,Missing/Undefined,162,A,33.421,-113.2131,
AZ,Phoenix,2014-6-10,13,Missing/Undefined,162,A,33.4804,-112.1164,
AZ,Phoenix,2014-6-10,13,Missing/Undefined,162,A,33.7261,-112.168,
AZ,Phoenix,2014-6-11,13,Missing/Undefined,163,A,33.5088,-112.2543,
AZ,Phoenix,2014-6-11,13,Missing/Undefined,163,A,33.3094,-111.855,
AZ,Phoenix,2014-6-11,13,Missing/Undefined,163,A,33.5098,-112.1424,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.4747,-112.0524,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.1597,-112.6488,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.4185,-111.9152,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.4429,-112.084,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.5019,-112.0512,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.4192,-112.0816,
AZ,Phoenix,2014-6-12,13,Missing/Undefined,164,A,33.4197,-112.0816,
AZ,Phoenix,2014-6-13,13,Missing/Undefined,165,A,33.616,-111.9238,
AZ,Phoenix,2014-6-13,13,Missing/Undefined,165,A,33.4643,-112.351,
AZ,Phoenix,2014-6-13,13,Missing/Undefined,165,A,33.6108,-112.1142,
AZ,Phoenix,2014-6-14,13,Missing/Undefined,166,A,33.5116,-112.1446,
AZ,Phoenix,2014-6-15,13,Missing/Undefined,167,A,33.3874,-112.1037,
AZ,Phoenix,2014-6-15,13,Missing/Undefined,167,A,33.7005,-112.1081,
AZ,Phoenix,2014-6-15,13,Missing/Undefined,167,A,33.6503,-112.1158,
AZ,Phoenix,2014-6-15,13,Missing/Undefined,167,A,33.3714,-112.577,
AZ,Phoenix,2014-6-15,13,Missing/Undefined,167,A,33.5763,-111.8541,
AZ,Phoenix,2014-6-15,13,Missing/Undefined,167,A,33.3198,-111.9798,
AZ,Phoenix,2014-6-16,13,Missing/Undefined,168,A,33.4889,-112.2366,
AZ,Phoenix,2014-6-16,13,Missing/Undefined,168,A,33.2312,-111.797,
AZ,Phoenix,2014-6-16,13,Missing/Undefined,168,A,33.5238,-112.2024,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.3484,-112.504,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.4379,-112.1317,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.3727,-111.9659,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.4875,-111.9863,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.3725,-111.9661,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.4391,-112.677,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.4458,-112.705,
AZ,Phoenix,2014-6-17,13,Missing/Undefined,169,A,33.3947,-112.0416,
AZ,Phoenix,2014-6-18,13,Missing/Undefined,170,A,33.5749,-112.0862,
AZ,Phoenix,2014-6-18,13,Missing/Undefined,170,A,33.5651,-112.1455,
AZ,Phoenix,2014-6-18,13,Missing/Undefined,170,A,33.5796,-112.0901,
AZ,Phoenix,2014-6-18,13,Missing/Undefined,170,A,33.4376,-112.1309,
AZ,Phoenix,2014-6-18,13,Missing/Undefined,170,A,33.4802,-112.0644,
AZ,Phoenix,2014-6-18,13,Missing/Undefined,170,A,33.4657,-112.0688,
AZ,Phoenix,2014-6-19,13,Missing/Undefined,171,A,33.4012,-112.0335,
AZ,Phoenix,2014-6-19,13,Missing/Undefined,171,A,33.5807,-112.4262,
AZ,Phoenix,2014-6-19,13,Missing/Undefined,171,A,33.6054,-112.1069,
AZ,Phoenix,2014-6-19,13,Missing/Undefined,171,A,33.2304,-111.791,
AZ,Phoenix,2014-6-19,13,Missing/Undefined,171,A,33.4932,-112.34,
AZ,Phoenix,2014-6-20,13,Missing/Undefined,172,A,33.8037,-112.2398,
AZ,Phoenix,2014-6-20,13,Missing/Undefined,172,A,33.5531,-112.1509,
AZ,Phoenix,2014-6-20,13,Missing/Undefined,172,A,33.4485,-112.349,
AZ,Phoenix,2014-6-21,13,Missing/Undefined,173,A,33.5091,-112.2107,
AZ,Phoenix,2014-6-21,13,Missing/Undefined,173,A,33.5668,-112.148,
AZ,Phoenix,2014-6-21,13,Missing/Undefined,173,A,33.4503,-112.0271,
AZ,Phoenix,2014-6-21,13,Missing/Undefined,174,A,33.5517,-112.2543,
AZ,Phoenix,2014-6-22,13,Missing/Undefined,174,A,33.4015,-112.0177,
AZ,Phoenix,2014-6-22,13,Missing/Undefined,174,A,33.4764,-111.8937,
AZ,Phoenix,2014-6-23,13,Missing/Undefined,175,A,33.3884,-112.1106,
AZ,Phoenix,2014-6-23,13,Missing/Undefined,175,A,33.4367,-111.9222,
AZ,Phoenix,2014-6-23,13,Missing/Undefined,175,A,33.5057,-112.0035,
AZ,Phoenix,2014-6-23,13,Missing/Undefined,175,A,33.3826,-112.1676,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.4142,-111.9371,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.3494,-111.846,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.6817,-112.2196,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.403,-111.9069,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.4515,-112.0142,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.6834,-112.1085,
AZ,Phoenix,2014-6-24,13,Missing/Undefined,176,A,33.4351,-112.0931,
AZ,Phoenix,2014-6-25,13,Missing/Undefined,177,A,33.572,-111.9042,
AZ,Phoenix,2014-6-25,13,Missing/Undefined,177,A,33.3722,-112.586,
AZ,Phoenix,2014-6-25,13,Missing/Undefined,177,A,33.4712,-112.0513,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.4471,-112.0295,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.5737,-112.1456,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.412,-111.8938,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.6052,-112.1984,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.3484,-112.715,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.2178,-112.4259,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.4395,-112.0928,
AZ,Phoenix,2014-6-26,13,Missing/Undefined,178,A,33.4308,-112.2219,
AZ,Phoenix,2014-6-27,13,Missing/Undefined,179,A,33.4838,-112.1367,
AZ,Phoenix,2014-6-27,13,Missing/Undefined,179,A,33.9139,-112.144,
AZ,Phoenix,2014-6-27,13,Missing/Undefined,179,A,33.5368,-112.3575,
AZ,Phoenix,2014-6-28,13,Missing/Undefined,180,A,33.5724,-112.0535,
AZ,Phoenix,2014-6-28,13,Missing/Undefined,180,A,33.4297,-111.9426,
AZ,Phoenix,2014-6-29,13,Missing/Undefined,181,A,33.6715,-112.0779,
AZ,Phoenix,2014-6-29,13,Missing/Undefined,181,A,33.671,-112.0782,
AZ,Phoenix,2014-6-29,13,Missing/Undefined,181,A,33.4852,-112.1085,
AZ,Phoenix,2014-6-29,13,Missing/Undefined,181,A,33.5371,-112.2717,
AZ,Phoenix,2014-6-30,13,Missing/Undefined,182,A,33.5244,-112.1154,
AZ,Phoenix,2014-6-30,13,Missing/Undefined,182,A,33.3698,-112.1699,
AZ,Phoenix,2014-6-30,13,Missing/Undefined,182,A,33.4586,-112.0884,
AZ,Phoenix,2014-6-30,13,Missing/Undefined,182,A,33.4624,-112.1473,
AZ,Phoenix,2014-7-1,13,Missing/Undefined,183,A,33.5923,-112.3584,
AZ,Phoenix,2014-7-1,13,Missing/Undefined,183,A,33.5382,-112.1995,
AZ,Phoenix,2014-7-1,13,Missing/Undefined,183,A,33.3389,-111.849,
AZ,Phoenix,2014-7-1,13,Missing/Undefined,183,A,33.5264,-112.0907,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.4067,-112.075,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.4133,-111.9458,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.5007,-112.0231,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.5213,-112.1486,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.4916,-111.994,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.4376,-112.2382,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,184,A,33.496,-111.9716,
AZ,Phoenix,2014-7-2,13,Missing/Undefined,185,A,33.3629,-112.536,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.5639,-112.1292,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.5237,-112.2068,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.4664,-111.8938,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.5918,-111.996,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.607,-111.994,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.5584,-112.0514,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.5193,-112.1409,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,185,A,33.3089,-111.863,
AZ,Phoenix,2014-7-3,13,Missing/Undefined,186,A,33.4614,-112.1875,
AZ,Phoenix,2014-7-4,13,Missing/Undefined,186,A,33.4108,-112.582,
AZ,Phoenix,2014-7-5,13,Missing/Undefined,187,A,33.389,-112.0645,
AZ,Phoenix,2014-7-5,13,Missing/Undefined,187,A,33.4779,-111.997,
AZ,Phoenix,2014-7-5,13,Missing/Undefined,187,A,33.4787,-112.1666,
AZ,Phoenix,2014-7-5,13,Missing/Undefined,187,A,33.5092,-112.0621,
AZ,Phoenix,2014-7-5,13,Missing/Undefined,187,A,33.3989,-111.8133,
AZ,Phoenix,2014-7-5,13,Missing/Undefined,187,A,33.4696,-112.0211,
AZ,Phoenix,2014-7-6,13,Missing/Undefined,188,A,33.4684,-112.1211,
AZ,Phoenix,2014-7-6,13,Missing/Undefined,188,A,33.6111,-112.2562,
AZ,Phoenix,2014-7-7,13,Missing/Undefined,189,A,33.3702,-112.0431,
AZ,Phoenix,2014-7-7,13,Missing/Undefined,189,A,33.606,-112.0861,
AZ,Phoenix,2014-7-7,13,Missing/Undefined,189,A,33.6477,-112.029,
AZ,Phoenix,2014-7-7,13,Missing/Undefined,189,A,33.3838,-112.1387,
AZ,Phoenix,2014-7-7,13,Missing/Undefined,189,A,33.4653,-112.2372,
AZ,Phoenix,2014-7-9,13,Missing/Undefined,191,A,33.5252,-112.1401,
AZ,Phoenix,2014-7-9,13,Missing/Undefined,191,A,33.5697,-112.0557,
AZ,Phoenix,2014-7-9,13,Missing/Undefined,191,A,33.2542,-112.4346,
AZ,Phoenix,2014-7-10,13,Missing/Undefined,192,A,33.4799,-112.0489,
AZ,Phoenix,2014-7-10,13,Missing/Undefined,192,A,33.5352,-112.1848,
AZ,Phoenix,2014-7-10,13,Missing/Undefined,192,A,33.6402,-112.0821,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.3176,-111.837,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.4949,-112.126,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.392,-112.1415,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.4727,-112.1494,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.6993,-112.0251,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.5189,-112.1551,
AZ,Phoenix,2014-7-11,13,Missing/Undefined,193,A,33.2155,-111.801,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.7187,-112.3945,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.6714,-112.3668,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.675,-112.3854,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.611,-111.9772,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.6118,-111.9952,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.4735,-111.9039,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.5603,-112.0851,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.4557,-112.1424,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.4877,-112.0866,
AZ,Phoenix,2014-7-12,13,Missing/Undefined,194,A,33.4691,-112.1752,
AZ,Phoenix,2014-7-13,13,Missing/Undefined,195,A,33.4687,-112.175,
AZ,Phoenix,2014-7-13,13,Missing/Undefined,195,A,33.4115,-111.9947,
AZ,Phoenix,2014-7-13,13,Missing/Undefined,195,A,33.3206,-111.841,
AZ,Phoenix,2014-7-13,13,Missing/Undefined,195,A,33.5201,-112.1152,
AZ,Phoenix,2014-7-14,13,Missing/Undefined,196,A,33.4565,-112.0693,
AZ,Phoenix,2014-7-14,13,Missing/Undefined,196,A,33.4351,-112.677,
AZ,Phoenix,2014-7-15,13,Missing/Undefined,197,A,33.6457,-112.0884,
AZ,Phoenix,2014-7-15,13,Missing/Undefined,197,A,33.2486,-111.772,
AZ,Phoenix,2014-7-16,13,Missing/Undefined,198,A,33.4005,-111.8581,
AZ,Phoenix,2014-7-16,13,Missing/Undefined,198,A,33.4871,-112.1355,
AZ,Phoenix,2014-7-16,13,Missing/Undefined,198,A,33.4508,-111.9635,
AZ,Phoenix,2014-7-16,13,Missing/Undefined,198,A,33.3828,-112.1119,
AZ,Phoenix,2014-7-16,13,Missing/Undefined,198,A,33.6188,-112.2739,
AZ,Phoenix,2014-7-17,13,Missing/Undefined,199,A,33.4046,-112.1348,
AZ,Phoenix,2014-7-17,13,Missing/Undefined,199,A,33.5234,-112.2031,
AZ,Phoenix,2014-7-17,13,Missing/Undefined,199,A,33.3005,-111.841,
AZ,Phoenix,2014-7-17,13,Missing/Undefined,199,A,33.625,-112.2018,
AZ,Phoenix,2014-7-17,13,Missing/Undefined,199,A,33.4932,-112.3018,
AZ,Phoenix,2014-7-18,13,Missing/Undefined,200,A,33.4593,-112.4,
AZ,Phoenix,2014-7-18,13,Missing/Undefined,200,A,33.7409,-112.4054,
AZ,Phoenix,2014-7-18,13,Missing/Undefined,200,A,33.5348,-112.1718,
AZ,Phoenix,2014-7-18,13,Missing/Undefined,200,A,33.4825,-112.174,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.662,-112.068,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.7444,-112.299,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.4327,-112.59,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.7693,-112.2492,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.8197,-112.1414,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.3625,-111.9526,
AZ,Phoenix,2014-7-19,13,Missing/Undefined,201,A,33.516,-112.0976,
AZ,Phoenix,2014-7-20,13,Missing/Undefined,202,A,33.4513,-112.0906,
AZ,Phoenix,2014-7-20,13,Missing/Undefined,202,A,33.6838,-112.1149,
AZ,Phoenix,2014-7-20,13,Missing/Undefined,203,A,32.9769,-112.6824,
AZ,Phoenix,2014-7-21,13,Missing/Undefined,203,A,33.2358,-111.7963,
AZ,Phoenix,2014-7-21,13,Missing/Undefined,203,A,33.4148,-111.8955,
AZ,Phoenix,2014-7-21,13,Missing/Undefined,203,A,33.5451,-112.1174,
AZ,Phoenix,2014-7-21,13,Missing/Undefined,203,A,33.5866,-112.1581,
AZ,Phoenix,2014-7-21,13,Missing/Undefined,203,A,33.482,-111.9863,
AZ,Phoenix,2014-7-22,13,Missing/Undefined,204,A,33.4079,-112.0769,
AZ,Phoenix,2014-7-22,13,Missing/Undefined,204,A,33.5023,-112.1335,
AZ,Phoenix,2014-7-22,13,Missing/Undefined,204,A,33.4785,-112.314,
AZ,Phoenix,2014-7-22,13,Missing/Undefined,204,A,33.6517,-111.9632,
AZ,Phoenix,2014-7-22,13,Missing/Undefined,204,A,33.576,-111.859,
AZ,Phoenix,2014-7-23,13,Missing/Undefined,205,A,33.3921,-112.1243,
AZ,Phoenix,2014-7-23,13,Missing/Undefined,205,A,33.5617,-112.0707,
AZ,Phoenix,2014-7-23,13,Missing/Undefined,205,A,33.5434,-112.1291,
AZ,Phoenix,2014-7-24,13,Missing/Undefined,206,A,33.6346,-113.7896,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6472,-112.2118,
AZ,Phoenix,2014-7-24,13,Missing/Undefined,207,A,33.3411,-112.659,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.3632,-112.59,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.4472,-112.0295,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6236,-112.3477,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5127,-112.0996,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.4622,-112.4436,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5096,-112.0906,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.3483,-112.659,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.32,-111.867,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.591,-112.1094,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5775,-111.8496,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5478,-112.1823,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.584,-112.1413,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6325,-112.0843,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6563,-112.1051,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5468,-112.2283,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6084,-112.1303,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5646,-111.8994,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6514,-112.1119,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6447,-112.0648,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6483,-112.195,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.5979,-112.1381,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6575,-112.1052,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,207,A,33.6044,-112.2049,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,208,A,33.6812,-112.1805,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,208,A,33.5755,-111.8948,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,208,A,33.6189,-112.0886,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,208,A,33.5926,-112.1059,
AZ,Phoenix,2014-7-25,13,Missing/Undefined,208,A,33.5524,-112.2197,
AZ,Phoenix,2014-7-26,13,Missing/Undefined,208,A,33.621,-112.1465,
AZ,Phoenix,2014-7-26,13,Missing/Undefined,208,A,33.5075,-112.0053,
AZ,Phoenix,2014-7-26,13,Missing/Undefined,208,A,33.5502,-112.0558,
AZ,Phoenix,2014-7-26,13,Missing/Undefined,208,A,33.6215,-112.1461,
